unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1774958583241,0,414,-520.000000,-17500.000000,159.790128,0.000000,0.000000,90.000000,0.000000,0.000000,-14.340296,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1774958583815,1,644,-520.000000,-17500.000000,158.223752,0.000000,0.000000,90.000000,0.000000,0.000000,-46.991295,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1774958584312,2,1044,-520.000000,-17500.000000,155.569371,0.000000,0.000000,90.000000,0.000000,0.000000,-79.631409,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1774958584480,3,1071,-520.000000,-17500.000000,151.827350,0.000000,0.000000,90.000000,0.000000,0.000000,-112.260643,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1774958584503,4,1097,-520.000000,-17500.000000,148.031198,0.000000,0.000000,90.000000,0.000000,0.000000,-138.989014,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1774958584529,5,1121,-520.000000,-17500.000000,143.760254,0.000000,0.000000,90.000000,0.000000,0.000000,-164.404922,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1774958584553,6,1148,-520.000000,-17500.000000,139.213529,0.000000,0.000000,90.000000,0.000000,0.000000,-188.053696,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1774958584594,7,1186,-520.000000,-17500.000000,133.484265,0.000000,0.000000,90.000000,0.000000,0.000000,-214.207764,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1774958584641,8,1230,-520.000000,-17500.000000,125.257860,0.000000,0.000000,90.000000,0.000000,0.000000,-246.792145,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1774958584668,9,1261,-520.000000,-17500.000000,115.945670,0.000000,0.000000,90.000000,0.000000,0.000000,-279.365662,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1774958584704,10,1296,-520.000000,-17500.000000,106.251139,0.000000,0.000000,90.000000,0.000000,0.000000,-309.923492,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1774958584733,11,1325,-520.000000,-17500.000000,94.835273,0.000000,0.000000,90.000000,0.000000,0.000000,-342.475952,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1774958584759,12,1352,-520.000000,-17500.000000,84.050915,0.000000,0.000000,90.000000,0.000000,0.000000,-370.865387,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1774958584782,13,1377,-520.000000,-17500.000000,73.571575,0.000000,0.000000,90.000000,0.000000,0.000000,-396.651672,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1774958584805,14,1401,-520.000000,-17500.000000,63.173710,0.000000,0.000000,90.000000,0.000000,0.000000,-420.765228,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1774958584829,15,1423,-520.000000,-17500.000000,52.399883,0.000000,0.000000,90.000000,0.000000,0.000000,-444.415314,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1774958584876,16,1471,-520.000000,-17500.000000,41.931675,0.000000,0.000000,90.000000,0.000000,0.000000,-466.310638,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1774958584905,17,1498,-520.000000,-17500.000000,25.304641,0.000000,0.000000,90.000000,0.000000,0.000000,-498.810974,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.013,0.000
1774958584928,18,1522,-519.688435,-17499.900911,17.593069,0.413765,0.113221,90.016799,-3.894123,0.000000,0.383215,0.000000,0.000000,0.000000,-0.000293,0.999998,0.001976,0.001899,0.000,0.000,0.013,0.000
1774958584958,19,1551,-519.747316,-17499.852448,18.528661,0.410079,0.169133,90.015535,-2.336389,-0.016364,38.884644,0.000000,0.000000,0.000000,-0.000271,0.999996,0.002952,0.099054,0.000,0.000,0.013,0.000
1774958584984,20,1578,-519.781586,-17499.763425,20.764131,0.420444,0.278629,90.014909,-1.491350,-0.228599,76.374352,0.000000,0.000000,0.000000,-0.000260,0.999988,0.004863,0.143198,0.000,0.000,0.013,0.000
1774958585008,21,1602,-519.803894,-17499.688652,23.346192,0.431634,0.381257,90.014877,-1.222240,-0.566962,97.901535,0.000000,0.000000,0.000000,-0.000260,0.999978,0.006654,0.084818,0.000,0.000,0.013,0.000
1774958585030,22,1626,-519.824884,-17499.640527,25.981135,0.439636,0.461701,90.015056,-1.143596,-0.905749,107.405815,0.000000,0.000000,0.000000,-0.000263,0.999967,0.008058,-0.039931,0.000,0.000,0.013,0.000
1774958585057,23,1651,-519.847165,-17499.622125,28.512233,0.443829,0.514161,90.015216,-1.104846,-1.168574,107.628479,0.000000,0.000000,0.000000,-0.000266,0.999960,0.008974,-0.202409,0.000,0.000,0.013,0.000
1774958585081,24,1675,-519.873647,-17499.636947,31.068291,0.444334,0.535684,90.015228,-1.050601,-1.311939,99.656113,0.000000,0.000000,0.000000,-0.000266,0.999956,0.009349,-0.379886,0.000,0.000,0.013,0.000
1774958585105,25,1701,-519.897795,-17499.676740,33.071397,0.442178,0.525002,90.015061,-0.954516,-1.304810,85.851929,0.000000,0.000000,0.000000,-0.000263,0.999958,0.009163,-0.517852,0.000,0.000,0.013,0.000
1774958585132,26,1725,-519.924165,-17499.749248,34.819855,0.437403,0.477790,90.014663,-0.827675,-1.163215,65.244209,0.000000,0.000000,0.000000,-0.000256,0.999965,0.008339,-0.618897,0.000,0.000,0.013,0.000
1774958585153,27,1750,-519.943917,-17499.823832,35.861225,0.432769,0.416671,90.014176,-0.665584,-0.894599,44.265816,0.000000,0.000000,0.000000,-0.000247,0.999974,0.007272,-0.572500,0.000,0.000,0.013,0.000
1774958585174,28,1770,-519.960030,-17499.903096,36.393223,0.428252,0.341860,90.013577,-0.499802,-0.567560,22.084614,0.000000,0.000000,0.000000,-0.000237,0.999982,0.005967,-0.435662,0.000,0.000,0.013,0.000
1774958585208,29,1801,-519.969199,-17499.962454,36.474744,0.425363,0.279187,90.013039,-0.334662,-0.229086,4.451508,0.000000,0.000000,0.000000,-0.000228,0.999988,0.004873,-0.207317,0.000,0.000,0.013,0.000
