unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775061822340,94795,3,2,1,20401,teleport
1775061871918,144335,3,2,1,20401,teleport
1775061890517,163223,3,2,1,20401,trigger
1775061899112,171839,3,2,1,20401,reaction_reject
1775061991226,224689,3,2,2,10401,teleport
1775062002644,236332,3,2,2,10401,trigger
1775062008396,242101,3,2,2,10401,reaction_accept
1775062098714,308745,3,2,3,20104,teleport
1775062117960,328247,3,2,3,20104,trigger
1775062127699,337992,3,2,3,20104,reaction_accept
1775062180120,355214,3,2,4,10101,teleport
1775062188706,364089,3,2,4,10101,trigger
1775062192764,368164,3,2,4,10101,reaction_accept
1775062273334,430774,3,2,5,20301,teleport
1775062336722,494169,3,2,5,20301,teleport
1775062354128,511855,3,2,5,20301,trigger
1775062360063,517805,3,2,5,20301,reaction_reject
1775062443192,577207,3,2,6,10301,teleport
1775062451978,586226,3,2,6,10301,trigger
1775062461436,595705,3,2,6,10301,reaction_accept
1775062556674,661731,3,2,7,20501,teleport
1775062566185,671500,3,2,7,20501,trigger
1775062572244,677580,3,2,7,20501,reaction_accept
1775062661169,745136,3,2,8,10501,teleport
1775062669951,754177,3,2,8,10501,trigger
1775062678676,762916,3,2,8,10501,reaction_reject
1775062740023,795573,3,2,9,20201,teleport
1775062774497,830336,3,2,9,20201,trigger
1775062782830,838688,3,2,9,20201,reaction_accept
1775062850867,875915,3,2,10,10201,teleport
1775062864764,890081,3,2,10,10201,trigger
1775062870311,895642,3,2,10,10201,reaction_accept
