unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1774973482299,54638,1,0,1,30101,teleport
1774973537212,109547,1,0,1,30101,teleport
1774973554085,126470,1,0,1,30101,trigger
1774973557281,129678,1,0,1,30101,reaction_accept
1774973635519,149716,1,0,2,30201,teleport
1774973665453,179654,1,0,2,30201,teleport
1774973682291,196539,1,0,2,30201,trigger
1774973684594,198854,1,0,2,30201,reaction_accept
1774973714044,222266,1,0,3,30301,teleport
1774973759118,267347,1,0,3,30301,teleport
1774973778422,286698,1,0,3,30301,trigger
1774973780205,288494,1,0,3,30301,reaction_accept
