unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1773518307323,53045,1,1,1,20101,teleport
1773518317579,63350,1,1,1,20101,trigger
1773518327048,72802,1,1,1,20101,reaction_accept
1773518403593,98028,1,1,2,10101,teleport
1773518444476,138907,1,1,2,10101,teleport
1773518454738,149224,1,1,2,10101,trigger
1773518461474,155939,1,1,2,10101,reaction_accept
1773518565920,183032,1,1,3,20501,teleport
1773518608861,225973,1,1,3,20501,teleport
1773518619106,236272,1,1,3,20501,trigger
1773518627010,244179,1,1,3,20501,reaction_accept
1773518674324,265880,1,1,4,10501,teleport
1773518684560,276173,1,1,4,10501,trigger
1773518693401,284997,1,1,4,10501,reaction_accept
1773518736548,303758,1,1,5,20201,teleport
1773518749567,316836,1,1,5,20201,trigger
1773518757038,324289,1,1,5,20201,reaction_accept
1773518831358,367950,1,1,6,10301,teleport
1773518847860,384503,1,1,6,10301,trigger
1773518856592,393209,1,1,6,10301,reaction_accept
1773518922443,455652,1,1,7,20301,teleport
1773518934077,467341,1,1,7,20301,trigger
1773518941739,475005,1,1,7,20301,reaction_reject
1773518993776,496028,1,1,8,10401,teleport
1773519037883,540127,1,1,8,10401,teleport
1773519052939,555238,1,1,8,10401,trigger
1773519060283,562565,1,1,8,10401,reaction_accept
1773519108705,585361,1,1,9,20401,teleport
1773519126256,602894,1,1,9,20401,trigger
1773519134414,611114,1,1,9,20401,reaction_accept
1773519209251,663519,1,1,10,10201,teleport
1773519227551,681869,1,1,10,10201,trigger
1773519232671,686972,1,1,10,10201,reaction_accept
