unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1775137933977,0,18,-520.000000,-17500.000000,160.000000,0.000000,0.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775137934319,1,418,-520.000000,-17500.000000,159.679082,0.000000,0.000000,90.000000,0.000000,0.000000,-17.732538,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775137934949,2,610,-520.000000,-17500.000000,157.999668,0.000000,0.000000,90.000000,0.000000,0.000000,-50.382408,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775137935509,3,1010,-520.000000,-17500.000000,155.232288,0.000000,0.000000,90.000000,0.000000,0.000000,-83.021393,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775137937821,4,1023,-520.000000,-17500.000000,151.377305,0.000000,0.000000,90.000000,0.000000,0.000000,-115.649498,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775137938332,5,1423,-520.000000,-17500.000000,149.662867,0.000000,0.000000,90.000000,0.000000,0.000000,-128.688309,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.000,0.000
1775137938389,6,1823,-520.000000,-17500.000000,144.286161,0.000000,0.000000,90.000000,0.000000,0.000000,-161.301193,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775137938413,7,1878,-520.000000,-17500.000000,137.822720,0.000000,0.000000,90.000000,0.000000,0.000000,-193.903198,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775137938438,8,1903,-520.000000,-17500.000000,130.272908,0.000000,0.000000,90.000000,0.000000,0.000000,-226.494339,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775137938465,9,1927,-520.000000,-17500.000000,123.962344,0.000000,0.000000,90.000000,0.000000,0.000000,-251.063812,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775137938492,10,1957,-520.000000,-17500.000000,117.238167,0.000000,0.000000,90.000000,0.000000,0.000000,-274.962341,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775137938523,11,1985,-520.000000,-17500.000000,108.123544,0.000000,0.000000,90.000000,0.000000,0.000000,-304.231476,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775137938563,12,2027,-520.000000,-17500.000000,98.711552,0.000000,0.000000,90.000000,0.000000,0.000000,-331.925903,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775137938595,13,2060,-520.000000,-17500.000000,86.562516,0.000000,0.000000,90.000000,0.000000,0.000000,-364.471039,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775137938639,14,2102,-520.000000,-17500.000000,73.398792,0.000000,0.000000,90.000000,0.000000,0.000000,-396.846741,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775137938673,15,2136,-520.000000,-17500.000000,59.086450,0.000000,0.000000,90.000000,0.000000,0.000000,-429.370239,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775137938706,16,2169,-520.000000,-17500.000000,43.690353,0.000000,0.000000,90.000000,0.000000,0.000000,-461.882904,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775137938733,17,2196,-520.000000,-17500.000000,27.495160,0.000000,0.000000,90.000000,0.000000,0.000000,-493.858246,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,1.000,0.000,0.384,0.000
1775137938761,18,2224,-519.670315,-17499.900742,17.603632,0.413756,0.113414,90.016839,-3.856572,0.000000,0.504067,0.000000,0.000000,0.000000,-0.000294,0.999998,0.001979,0.002131,1.000,0.000,0.384,0.000
1775137938787,19,2250,-519.737898,-17498.812914,18.866539,0.410465,0.258979,90.016210,-2.330900,34.582901,44.814701,0.000000,0.000000,0.000000,-0.000283,0.999990,0.004520,34.785770,1.000,0.000,0.384,0.000
1775137938812,20,2276,-519.793790,-17496.802284,20.985551,0.416168,0.471700,90.023877,-2.220975,67.727867,77.644852,0.000000,0.000000,0.000000,-0.000417,0.999966,0.008233,68.365715,1.000,0.000,0.384,0.000
1775137938837,21,2300,-519.866512,-17494.138691,23.516440,0.420713,0.691039,90.041281,-2.903112,96.561432,97.744743,0.000000,0.000000,0.000000,-0.000720,0.999927,0.012061,97.735336,1.000,0.000,0.383,0.000
1775137938865,22,2328,-519.960446,-17491.197537,26.054144,0.421441,0.871323,90.066984,-3.852809,117.863289,106.430954,0.000000,0.000000,0.000000,-0.001169,0.999884,0.015207,119.472565,1.000,0.000,0.382,0.000
1775137938893,23,2356,-520.101542,-17487.077963,29.059530,0.419520,1.025725,90.107078,-4.768510,142.046265,106.390129,0.000000,0.000000,0.000000,-0.001869,0.999838,0.017901,143.936691,1.000,0.000,0.380,0.000
1775137938925,24,2383,-520.272004,-17482.527450,31.765227,0.415330,1.093783,90.155869,-5.690499,159.769058,95.927368,0.000000,0.000000,0.000000,-0.002720,0.999814,0.019089,161.585983,1.000,0.000,0.377,0.000
1775137938952,25,2415,-520.453354,-17478.252928,33.875164,0.411427,1.048757,90.209858,-6.315603,159.658478,78.328369,0.000000,0.000000,0.000000,-0.003662,0.999826,0.018303,161.087448,1.000,0.000,0.373,0.000
1775137938977,26,2439,-520.681011,-17472.669572,35.585331,0.407712,0.947739,90.275176,-6.753652,177.433395,53.939686,0.000000,0.000000,0.000000,-0.004802,0.999852,0.016540,178.331696,1.000,0.000,0.368,0.000
1775137939003,27,2465,-520.846917,-17468.406829,36.386663,0.408251,0.837071,90.323876,-6.523678,177.388382,33.218121,0.000000,0.000000,0.000000,-0.005652,0.999877,0.014609,177.888779,1.000,0.000,0.363,0.000
1775137939028,28,2491,-521.017429,-17463.590750,36.663281,0.410377,0.726304,90.371855,-6.516982,192.210342,11.400555,0.000000,0.000000,0.000000,-0.006490,0.999899,0.012676,192.377655,1.000,0.000,0.359,0.000
1775137939052,29,2515,-521.184756,-17458.672024,36.365785,0.414653,0.574663,90.419392,-6.305469,192.158096,-10.561910,0.000000,0.000000,0.000000,-0.007319,0.999923,0.010030,192.083511,1.000,0.000,0.355,0.000
1775137939083,30,2541,-521.337386,-17453.726136,35.639695,0.419072,0.433531,90.460799,-6.328310,210.905182,-29.454575,0.000000,0.000000,0.000000,-0.008042,0.999939,0.007566,210.720352,1.000,0.000,0.351,0.000
1775137939110,31,2571,-521.537305,-17447.698574,34.530084,0.418826,0.338578,90.514927,-7.420421,234.294479,-42.084545,0.000000,0.000000,0.000000,-0.008987,0.999942,0.005909,234.098923,1.000,0.000,0.348,0.000
1775137939135,32,2598,-521.797716,-17439.963434,33.069855,0.416433,0.312930,90.584637,-8.510452,264.363953,-49.653625,0.000000,0.000000,0.000000,-0.010204,0.999933,0.005462,264.161896,1.000,0.000,0.343,0.000
1775137939163,33,2624,-522.073765,-17431.850413,31.688319,0.413470,0.360275,90.658208,-9.711749,297.259369,-51.100845,0.000000,0.000000,0.000000,-0.011487,0.999914,0.006288,297.024109,1.000,0.000,0.337,0.000
1775137939187,34,2650,-522.375536,-17423.185834,30.447963,0.410343,0.456199,90.736976,-11.025299,328.524750,-47.958359,0.000000,0.000000,0.000000,-0.012862,0.999886,0.007962,328.247131,1.000,0.000,0.331,0.000
1775137939213,35,2674,-522.710418,-17413.824325,29.399269,0.407588,0.582509,90.821558,-12.406032,358.611969,-41.285503,0.000000,0.000000,0.000000,-0.014338,0.999846,0.010167,358.314728,1.000,0.000,0.325,0.000
1775137939239,36,2701,-523.065354,-17404.193367,28.612909,0.405477,0.715503,90.907890,-13.794064,386.014709,-32.611443,0.000000,0.000000,0.000000,-0.015844,0.999796,0.012488,385.747467,1.000,0.000,0.318,0.000
