unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775055251926,58883,2,5,1,20201,teleport
1775055286707,93962,2,5,1,20201,trigger
1775055292863,100137,2,5,1,20201,reaction_reject
1775055357238,140369,2,5,2,10301,teleport
1775055366532,149884,2,5,2,10301,trigger
1775055370798,154168,2,5,2,10301,reaction_accept
1775055454201,222457,2,5,3,20401,teleport
1775055538179,306433,2,5,3,20401,teleport
1775055555159,323680,2,5,3,20401,trigger
1775055558035,326573,2,5,3,20401,reaction_reject
1775055644325,390392,2,5,4,10401,teleport
1775055653108,399404,2,5,4,10401,trigger
1775055655641,401956,2,5,4,10401,reaction_accept
1775055739449,474475,2,5,5,20501,teleport
1775055751165,486443,2,5,5,20501,trigger
1775055758439,493733,2,5,5,20501,reaction_reject
1775055835184,558405,2,5,6,10501,teleport
1775055845025,568522,2,5,6,10501,trigger
1775055849781,573295,2,5,6,10501,reaction_reject
1775055937575,642764,2,5,7,20101,teleport
1775055960409,665861,2,5,7,20101,trigger
1775055965487,670951,2,5,7,20101,reaction_accept
1775056036627,726402,2,5,8,10101,teleport
1775056046507,736551,2,5,8,10101,trigger
1775056049384,739446,2,5,8,10101,reaction_accept
1775056096219,777974,2,5,9,20301,teleport
1775056245347,927154,2,5,9,20301,teleport
1775056266407,948458,2,5,9,20301,trigger
1775056271454,953525,2,5,9,20301,reaction_reject
1775056343023,1001702,2,5,10,10201,teleport
1775056356473,1015430,2,5,10,10201,trigger
1775056359839,1018814,2,5,10,10201,reaction_accept
