unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1775080384645,0,20,-520.000000,-17500.000000,160.000000,0.000000,0.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775080384846,1,420,-520.000000,-17500.000000,159.599818,0.000000,0.000000,90.000000,0.000000,0.000000,-19.801504,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1775080384931,2,554,-520.000000,-17500.000000,157.851461,0.000000,0.000000,90.000000,0.000000,0.000000,-52.450684,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.004,0.000
1775080385056,3,676,-520.000000,-17500.000000,155.015162,0.000000,0.000000,90.000000,0.000000,0.000000,-85.088982,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.004,0.000
1775080385084,4,710,-520.000000,-17500.000000,151.091282,0.000000,0.000000,90.000000,0.000000,0.000000,-117.716400,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.004,0.000
1775080385111,5,734,-520.000000,-17500.000000,146.080183,0.000000,0.000000,90.000000,0.000000,0.000000,-150.332947,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.004,0.000
1775080385137,6,761,-520.000000,-17500.000000,141.860559,0.000000,0.000000,90.000000,0.000000,0.000000,-174.049667,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.004,0.000
1775080385162,7,786,-520.000000,-17500.000000,136.355108,0.000000,0.000000,90.000000,0.000000,0.000000,-200.856293,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.004,0.000
1775080385186,8,812,-520.000000,-17500.000000,130.714491,0.000000,0.000000,90.000000,0.000000,0.000000,-225.331726,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.004,0.000
1775080385213,9,836,-520.000000,-17500.000000,124.360478,0.000000,0.000000,90.000000,0.000000,0.000000,-250.159973,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.004,0.000
