unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1773694445237,0,415,-520.000000,-17500.000000,159.765553,0.000000,0.000000,90.000000,0.000000,0.000000,-15.156589,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1773694445279,1,566,-520.000000,-17500.000000,158.171976,0.000000,0.000000,90.000000,0.000000,0.000000,-47.807316,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.000,0.000
1773694445399,2,682,-520.000000,-17500.000000,155.490404,0.000000,0.000000,90.000000,0.000000,0.000000,-80.447159,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.000,0.000
1773694445423,3,714,-520.000000,-17500.000000,151.721200,0.000000,0.000000,90.000000,0.000000,0.000000,-113.076126,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.000,0.000
1773694445443,4,736,-520.000000,-17500.000000,147.083284,0.000000,0.000000,90.000000,0.000000,0.000000,-144.486954,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.000,0.000
1773694445461,5,755,-520.000000,-17500.000000,143.462158,0.000000,0.000000,90.000000,0.000000,0.000000,-165.848053,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.000,0.000
1773694445484,6,774,-520.000000,-17500.000000,139.978324,0.000000,0.000000,90.000000,0.000000,0.000000,-184.334717,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.000,0.000
1773694445506,7,798,-520.000000,-17500.000000,135.969910,0.000000,0.000000,90.000000,0.000000,0.000000,-203.589554,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.000,0.000
1773694445528,8,818,-520.000000,-17500.000000,130.667155,0.000000,0.000000,90.000000,0.000000,0.000000,-226.481842,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.000,0.000
1773694445549,9,839,-520.000000,-17500.000000,125.582668,0.000000,0.000000,90.000000,0.000000,0.000000,-246.634186,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.000,0.000
1773694445569,10,860,-520.000000,-17500.000000,120.038348,0.000000,0.000000,90.000000,0.000000,0.000000,-266.933716,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.000,0.000
1773694445595,11,886,-520.000000,-17500.000000,113.903856,0.000000,0.000000,90.000000,0.000000,0.000000,-287.763794,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.000,0.000
