unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775084670264,96315,2,6,1,20201,teleport
1775084714723,141026,2,6,1,20201,trigger
1775084724745,151044,2,6,1,20201,reaction_ignore
1775084841144,220484,2,6,2,10301,teleport
1775084850406,229960,2,6,2,10301,trigger
1775084858430,237996,2,6,2,10301,reaction_accept
1775084908822,268942,2,6,3,20401,teleport
1775084988334,348461,2,6,3,20401,teleport
1775085002471,362864,2,6,3,20401,trigger
1775085010403,370812,2,6,3,20401,reaction_accept
1775085098045,434864,2,6,4,10401,teleport
1775085108827,445903,2,6,4,10401,trigger
1775085118710,455800,2,6,4,10401,reaction_accept
1775085203595,518605,2,6,5,20501,teleport
1775085218238,533501,2,6,5,20501,trigger
1775085228262,543517,2,6,5,20501,reaction_ignore
1775085433424,642409,2,6,6,10501,teleport
1775085443020,652245,2,6,6,10501,trigger
1775085451639,660883,2,6,6,10501,reaction_accept
1775085500982,693442,2,6,7,20101,teleport
1775085518726,711471,2,6,7,20101,trigger
1775085527840,720602,2,6,7,20101,reaction_accept
1775085627822,801053,2,6,8,10101,teleport
1775085636003,809480,2,6,8,10101,trigger
1775085643384,816878,2,6,8,10101,reaction_accept
1775085737794,874051,2,6,9,20301,teleport
1775085895827,1032108,2,6,9,20301,teleport
1775085912084,1048606,2,6,9,20301,trigger
1775085918722,1055257,2,6,9,20301,reaction_accept
1775085988181,1106419,2,6,10,10201,teleport
1775085998231,1116734,2,6,10,10201,trigger
1775086003913,1122435,2,6,10,10201,reaction_accept
