unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1774016220232,98717,3,6,1,20401,teleport
1774016344202,222703,3,6,1,20401,teleport
1774016361517,240263,3,6,1,20401,trigger
1774016364670,243433,3,6,1,20401,reaction_reject
1774016480608,346346,3,6,2,10401,teleport
1774016489590,355538,3,6,2,10401,trigger
1774016491954,357921,3,6,2,10401,reaction_accept
1774016575863,430490,3,6,3,20101,teleport
1774016620082,474965,3,6,3,20101,trigger
1774016624016,478916,3,6,3,20101,reaction_reject
1774016681144,520603,3,6,4,10101,teleport
1774016693603,533321,3,6,4,10101,trigger
1774016695806,535541,3,6,4,10101,reaction_accept
1774016812297,639102,3,6,5,20301,teleport
1774016974455,801279,3,6,5,20301,teleport
1774016991149,818207,3,6,5,20301,trigger
1774016997038,824114,3,6,5,20301,reaction_accept
1774017065177,876887,3,6,6,10301,teleport
1774017076760,888712,3,6,6,10301,trigger
1774017080639,892613,3,6,6,10301,reaction_accept
1774017159367,955305,3,6,7,20501,teleport
1774017169227,965429,3,6,7,20501,trigger
1774017171975,968197,3,6,7,20501,reaction_accept
1774017269060,1045962,3,6,8,10501,teleport
1774017280442,1057602,3,6,8,10501,trigger
1774017283467,1060650,3,6,8,10501,reaction_reject
1774017400234,1165402,3,6,9,20201,teleport
1774017419382,1184792,3,6,9,20201,trigger
1774017422602,1188029,3,6,9,20201,reaction_reject
1774017504721,1255899,3,6,10,10201,teleport
1774017515253,1266691,3,6,10,10201,trigger
1774017517799,1269254,3,6,10,10201,reaction_accept
