unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1773602728372,96559,3,1,1,20401,teleport
1773602813064,181271,3,1,1,20401,teleport
1773602830824,199299,3,1,1,20401,trigger
1773602835763,204263,3,1,1,20401,reaction_reject
1773602950399,304512,3,1,2,10401,teleport
1773602959598,313917,3,1,2,10401,trigger
1773602966326,320659,3,1,2,10401,reaction_accept
1773603015498,353441,3,1,3,20102,teleport
1773603053953,392184,3,1,3,20102,trigger
1773603058865,397095,3,1,3,20102,reaction_accept
1773603153703,473882,3,1,4,10101,teleport
1773603163250,483688,3,1,4,10101,trigger
1773603165303,485761,3,1,4,10101,reaction_accept
1773603319762,624230,3,1,5,20301,teleport
1773603402727,707207,3,1,5,20301,teleport
1773603421041,725780,3,1,5,20301,trigger
1773603429983,734741,3,1,5,20301,reaction_reject
1773603537889,830108,3,1,6,10301,teleport
1773603547025,839456,3,1,6,10301,trigger
1773603552025,844463,3,1,6,10301,reaction_accept
1773603636887,913559,3,1,7,20501,teleport
1773603646919,923858,3,1,7,20501,trigger
1773603650914,927872,3,1,7,20501,reaction_accept
1773603718618,980706,3,1,8,10501,teleport
1773603727597,989962,3,1,8,10501,trigger
1773603735224,997608,3,1,8,10501,reaction_reject
1773603854912,1102316,3,1,9,20201,teleport
1773603895965,1143614,3,1,9,20201,trigger
1773603898232,1145897,3,1,9,20201,reaction_accept
1773603957343,1190791,3,1,10,10201,teleport
1773603979364,1213076,3,1,10,10201,trigger
1773603982466,1216191,3,1,10,10201,reaction_accept
