unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1774011721214,0,408,-520.000000,-17500.000000,159.931949,0.000000,0.000000,90.000000,0.000000,0.000000,-8.166051,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1774011721786,1,544,-520.000000,-17500.000000,158.571312,0.000000,0.000000,90.000000,0.000000,0.000000,-40.819107,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774011722274,2,944,-520.000000,-17500.000000,156.122603,0.000000,0.000000,90.000000,0.000000,0.000000,-73.461281,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774011722326,3,1344,-520.000000,-17500.000000,152.586183,0.000000,0.000000,90.000000,0.000000,0.000000,-106.092575,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774011722344,4,1395,-520.000000,-17500.000000,147.962417,0.000000,0.000000,90.000000,0.000000,0.000000,-138.712997,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774011726296,5,1403,-520.000000,-17500.000000,142.251665,0.000000,0.000000,90.000000,0.000000,0.000000,-171.322540,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774011726312,6,1418,-520.000000,-17500.000000,140.756015,0.000000,0.000000,90.000000,0.000000,0.000000,-179.474411,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774011726397,7,1497,-520.000000,-17500.000000,137.836714,0.000000,0.000000,90.000000,0.000000,0.000000,-194.178635,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774011726430,8,1533,-520.000000,-17500.000000,130.277724,0.000000,0.000000,90.000000,0.000000,0.000000,-226.769684,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774011726458,9,1562,-520.000000,-17500.000000,121.632728,0.000000,0.000000,90.000000,0.000000,0.000000,-259.349884,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774011726499,10,1601,-520.000000,-17500.000000,113.213036,0.000000,0.000000,90.000000,0.000000,0.000000,-287.923615,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774011726531,11,1638,-520.000000,-17500.000000,102.530255,0.000000,0.000000,90.000000,0.000000,0.000000,-320.483429,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774011726569,12,1675,-520.000000,-17500.000000,90.762508,0.000000,0.000000,90.000000,0.000000,0.000000,-353.032379,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774011726610,13,1714,-520.000000,-17500.000000,77.910158,0.000000,0.000000,90.000000,0.000000,0.000000,-385.570496,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774011726650,14,1753,-520.000000,-17500.000000,63.973566,0.000000,0.000000,90.000000,0.000000,0.000000,-418.097748,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774011726682,15,1787,-520.000000,-17500.000000,48.953093,0.000000,0.000000,90.000000,0.000000,0.000000,-450.614166,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774011726712,16,1818,-520.000000,-17500.000000,32.849101,0.000000,0.000000,90.000000,0.000000,0.000000,-483.119751,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.002,0.000
1774011726752,17,1857,-519.945958,-17499.896834,20.111606,0.089418,0.118008,90.004241,-0.760241,0.000000,-410.577850,0.000000,0.000000,0.000000,-0.000074,0.999998,0.002060,-0.845584,0.000,0.000,-0.002,0.000
1774011726782,18,1888,-519.776806,-17499.903486,17.684620,0.414422,0.115774,90.014805,-3.957958,-0.143761,0.058765,0.000000,0.000000,0.000000,-0.000258,0.999998,0.002021,-0.142619,0.000,0.000,-0.002,0.000
1774011726817,19,1920,-519.847079,-17499.833443,19.205778,0.417731,0.200118,90.012809,-2.378072,-0.118386,48.947670,0.000000,0.000000,0.000000,-0.000224,0.999994,0.003493,0.053106,0.000,0.000,-0.002,0.000
1774011726845,20,1951,-519.885862,-17499.735126,22.021167,0.432587,0.325835,90.011895,-1.593158,-0.353737,85.998421,0.000000,0.000000,0.000000,-0.000208,0.999984,0.005687,0.135661,0.000,0.000,-0.002,0.000
1774011726894,21,1999,-519.916398,-17499.662641,25.184059,0.444057,0.433022,90.011641,-1.341256,-0.698620,104.094948,0.000000,0.000000,0.000000,-0.000203,0.999971,0.007558,0.088380,0.000,0.000,-0.002,0.000
1774011726929,22,2033,-519.953192,-17499.632304,28.771709,0.449105,0.506231,90.011484,-1.236440,-1.007702,107.346001,0.000000,0.000000,0.000000,-0.000200,0.999961,0.008835,-0.058983,0.000,0.000,-0.002,0.000
1774011726959,23,2065,-519.992894,-17499.660138,31.953917,0.446769,0.519265,90.011168,-1.130943,-1.176355,95.416229,0.000000,0.000000,0.000000,-0.000195,0.999959,0.009063,-0.311351,0.000,0.000,-0.002,0.000
1774011726991,24,2094,-520.029692,-17499.731836,34.312326,0.440388,0.479276,90.010632,-0.975084,-1.145890,73.645981,0.000000,0.000000,0.000000,-0.000186,0.999965,0.008365,-0.529632,0.000,0.000,-0.002,0.000
1774011727021,25,2124,-520.058556,-17499.820153,35.736364,0.433574,0.409872,90.010007,-0.777927,-0.937043,48.472420,0.000000,0.000000,0.000000,-0.000175,0.999974,0.007154,-0.590133,0.000,0.000,-0.002,0.000
1774011727049,26,2154,-520.080621,-17499.913179,36.378938,0.427514,0.324409,90.009283,-0.574397,-0.625459,22.246288,0.000000,0.000000,0.000000,-0.000162,0.999984,0.005662,-0.499398,0.000,0.000,-0.002,0.000
1774011727081,27,2185,-520.095683,-17499.998267,36.285586,0.423145,0.236897,90.008514,-0.376100,-0.285859,-2.727601,0.000000,0.000000,0.000000,-0.000149,0.999991,0.004135,-0.297078,0.000,0.000,-0.002,0.000
