unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1774982665392,52393,1,2,1,20104,teleport
1774982707102,94094,1,2,1,20104,teleport
1774982723754,110796,1,2,1,20104,trigger
1774982732408,119459,1,2,1,20104,reaction_accept
1774982776572,144655,1,2,2,10101,teleport
1774982805785,173863,1,2,2,10101,teleport
1774982813681,181811,1,2,2,10101,trigger
1774982822318,190454,1,2,2,10101,reaction_accept
1774982882360,235463,1,2,3,20501,teleport
1774982930095,283198,1,2,3,20501,teleport
1774982938978,292127,1,2,3,20501,trigger
1774982948991,302144,1,2,3,20501,reaction_ignore
1774982990921,327891,1,2,4,10501,teleport
1774983019758,356723,1,2,4,10501,teleport
1774983027294,364324,1,2,4,10501,trigger
1774983037303,374327,1,2,4,10501,reaction_ignore
1774983073980,393183,1,2,5,20201,teleport
1774983104978,424185,1,2,5,20201,teleport
1774983122426,441689,1,2,5,20201,trigger
1774983131862,451127,1,2,5,20201,reaction_accept
1774983154482,453814,1,2,6,10301,teleport
1774983187381,486715,1,2,6,10301,teleport
1774983216668,515990,1,2,7,20301,teleport
1774983271323,570658,1,2,7,20301,teleport
1774983320242,619574,1,2,8,10401,teleport
1774983354854,654183,1,2,8,10401,teleport
1774983384279,683608,1,2,9,20401,teleport
1774983430158,729490,1,2,9,20401,teleport
1774983466954,766281,1,2,10,10201,teleport
1774983518014,817337,1,2,10,10201,teleport
1774983551015,850342,1,2,11,20103,teleport
1774983593642,892976,1,2,12,10201,teleport
1774983639068,938403,1,2,13,20401,teleport
1774983677042,976371,1,2,14,10201,teleport
1774983719854,1019189,1,2,15,30101,teleport
1774983762994,1062322,1,2,16,10401,teleport
1774983801428,1100755,1,2,17,20301,teleport
1774983844821,1144142,1,2,18,30201,teleport
1774983906117,1205450,1,2,19,20101,teleport
1774983935066,1234401,1,2,20,10301,teleport
1774983969728,1269059,1,2,21,20501,teleport
1774984012405,1311738,1,2,22,20501,teleport
1774984056017,1355351,1,2,23,30301,teleport
1774984100108,1399444,1,2,24,30201,teleport
1774984142060,1441391,1,2,25,10401,teleport
1774984172845,1472162,1,2,26,30101,teleport
1774984202772,1502096,1,2,27,20104,teleport
