unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1773936118638,0,412,-520.000000,-17500.000000,159.835609,0.000000,0.000000,90.000000,0.000000,0.000000,-12.691805,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1773936118664,1,521,-520.000000,-17500.000000,158.324164,0.000000,0.000000,90.000000,0.000000,0.000000,-45.343353,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.009,0.000
1773936118755,2,608,-520.000000,-17500.000000,155.724697,0.000000,0.000000,90.000000,0.000000,0.000000,-77.984016,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.009,0.000
1773936118815,3,672,-520.000000,-17500.000000,152.037570,0.000000,0.000000,90.000000,0.000000,0.000000,-110.613800,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.009,0.000
1773936118832,4,691,-520.000000,-17500.000000,147.263146,0.000000,0.000000,90.000000,0.000000,0.000000,-143.232712,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.009,0.000
1773936118856,5,711,-520.000000,-17500.000000,144.149805,0.000000,0.000000,90.000000,0.000000,0.000000,-162.031677,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.009,0.000
1773936118874,6,732,-520.000000,-17500.000000,140.462748,0.000000,0.000000,90.000000,0.000000,0.000000,-181.863129,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.009,0.000
1773936118893,7,751,-520.000000,-17500.000000,136.262090,0.000000,0.000000,90.000000,0.000000,0.000000,-202.182175,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.009,0.000
1773936118914,8,771,-520.000000,-17500.000000,131.959459,0.000000,0.000000,90.000000,0.000000,0.000000,-221.201309,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.009,0.000
1773936118935,9,792,-520.000000,-17500.000000,127.194234,0.000000,0.000000,90.000000,0.000000,0.000000,-240.565887,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.009,0.000
1773936118961,10,818,-520.000000,-17500.000000,121.735814,0.000000,0.000000,90.000000,0.000000,0.000000,-261.006042,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.009,0.000
1773936118982,11,838,-520.000000,-17500.000000,114.479328,0.000000,0.000000,90.000000,0.000000,0.000000,-285.814484,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.009,0.000
1773936119004,12,860,-520.000000,-17500.000000,108.119689,0.000000,0.000000,90.000000,0.000000,0.000000,-306.110962,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.009,0.000
1773936119023,13,880,-520.000000,-17500.000000,100.851674,0.000000,0.000000,90.000000,0.000000,0.000000,-327.768982,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.009,0.000
1773936119047,14,902,-520.000000,-17500.000000,94.004803,0.000000,0.000000,90.000000,0.000000,0.000000,-347.035492,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.009,0.000
1773936119067,15,924,-520.000000,-17500.000000,86.074456,0.000000,0.000000,90.000000,0.000000,0.000000,-368.070953,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.009,0.000
