unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1775341187169,52908,1,0,1,30101,teleport
1775341230771,96510,1,0,1,30101,teleport
1775341249423,115215,1,0,1,30101,trigger
1775341255861,121612,1,0,1,30101,reaction_accept
1775341306865,143073,1,0,2,30201,teleport
1775341345400,181604,1,0,2,30201,teleport
1775341363911,200167,1,0,2,30201,trigger
1775341368341,204561,1,0,2,30201,reaction_reject
1775341405949,237197,1,0,3,30301,teleport
1775341453895,285146,1,0,3,30301,teleport
1775341471346,302658,1,0,3,30301,trigger
1775341478528,309829,1,0,3,30301,reaction_accept
