unixtimestamp_ms,gametime_ms,scene_id, block_id, trial_id,current_encode_id,marker
1774031679572,65237,2,6,1,20201,teleport
1774031706627,92562,2,6,1,20201,trigger
1774031712327,98279,2,6,1,20201,reaction_accept
1774031808605,138625,2,6,2,10301,teleport
1774031821306,151569,2,6,2,10301,trigger
1774031829294,159576,2,6,2,10301,reaction_accept
1774031903186,222961,2,6,3,20401,teleport
1774031986795,306574,2,6,3,20401,teleport
1774032009607,329632,2,6,3,20401,trigger
1774032014648,334689,2,6,3,20401,reaction_accept
1774032080410,390290,2,6,4,10401,teleport
1774032092777,402889,2,6,4,10401,trigger
1774032096600,406729,2,6,4,10401,reaction_accept
1774032210251,511904,2,6,5,20501,teleport
1774032219642,521526,2,6,5,20501,trigger
1774032225351,527254,2,6,5,20501,reaction_accept
1774032273472,564027,2,6,6,10501,teleport
1774032288124,578954,2,6,6,10501,trigger
1774032292659,583508,2,6,6,10501,reaction_reject
1774032370487,644680,2,6,7,20101,teleport
1774032407150,681594,2,6,7,20101,trigger
1774032413354,687802,2,6,7,20101,reaction_accept
1774032550669,728626,2,6,8,10101,teleport
1774032564098,742307,2,6,8,10101,trigger
1774032567253,745476,2,6,8,10101,reaction_accept
