unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1773597825609,0,19,-520.000000,-17500.000000,160.000000,0.000000,0.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1773597825898,1,419,-520.000000,-17500.000000,159.619855,0.000000,0.000000,90.000000,0.000000,0.000000,-19.299454,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1773597826076,2,690,-520.000000,-17500.000000,157.888228,0.000000,0.000000,90.000000,0.000000,0.000000,-51.948799,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,-0.001,0.000
1773597826123,3,740,-520.000000,-17500.000000,155.068652,0.000000,0.000000,90.000000,0.000000,0.000000,-84.587265,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.237,0.000,-0.001,0.000
1773597826160,4,783,-520.000000,-17500.000000,151.161491,0.000000,0.000000,90.000000,0.000000,0.000000,-117.214851,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.290,0.000,-0.001,0.000
1773597826205,5,823,-520.000000,-17500.000000,146.167105,0.000000,0.000000,90.000000,0.000000,0.000000,-149.831558,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.311,0.000,-0.001,0.000
1773597826246,6,865,-520.000000,-17500.000000,140.085858,0.000000,0.000000,90.000000,0.000000,0.000000,-182.437393,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.313,0.000,-0.001,0.000
1773597826283,7,906,-520.000000,-17500.000000,132.918113,0.000000,0.000000,90.000000,0.000000,0.000000,-215.032364,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.313,0.000,-0.001,0.000
1773597826324,8,944,-520.000000,-17500.000000,124.664230,0.000000,0.000000,90.000000,0.000000,0.000000,-247.616470,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.307,0.000,-0.001,0.000
1773597826367,9,986,-520.000000,-17500.000000,115.324572,0.000000,0.000000,90.000000,0.000000,0.000000,-280.189697,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.292,0.000,-0.001,0.000
