unixtimestamp_ms,n_frame,gametime_ms,position_x,position_y,position_z,rotation_roll,rotation_pitch,rotation_yaw,mesh_velocity_x,mesh_velocity_y,mesh_velocity_z,acc_x,acc_y,acc_z,forward_x,forward_y,forward_z,forward_speed,throttle_input,brake_input,handbrake_input
1773460877470,0,16,-520.000000,-17500.000000,160.000000,0.000000,0.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1773460877685,1,416,-520.000000,-17500.000000,159.721314,0.000000,0.000000,90.000000,0.000000,0.000000,-16.524715,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.000,0.000
1773460877730,2,535,-520.000000,-17500.000000,158.082148,0.000000,0.000000,90.000000,0.000000,0.000000,-49.174988,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460877852,3,652,-520.000000,-17500.000000,155.355002,0.000000,0.000000,90.000000,0.000000,0.000000,-81.814377,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460877879,4,685,-520.000000,-17500.000000,151.540239,0.000000,0.000000,90.000000,0.000000,0.000000,-114.442886,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460877919,5,727,-520.000000,-17500.000000,146.778022,0.000000,0.000000,90.000000,0.000000,0.000000,-146.296112,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460877940,6,747,-520.000000,-17500.000000,140.814585,0.000000,0.000000,90.000000,0.000000,0.000000,-178.903122,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460877966,7,771,-520.000000,-17500.000000,136.983907,0.000000,0.000000,90.000000,0.000000,0.000000,-197.840057,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460877985,8,793,-520.000000,-17500.000000,131.446748,0.000000,0.000000,90.000000,0.000000,0.000000,-222.205383,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460878005,9,813,-520.000000,-17500.000000,126.094768,0.000000,0.000000,90.000000,0.000000,0.000000,-243.676086,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460878032,10,837,-520.000000,-17500.000000,120.831884,0.000000,0.000000,90.000000,0.000000,0.000000,-263.217957,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460878056,11,862,-520.000000,-17500.000000,114.021334,0.000000,0.000000,90.000000,0.000000,0.000000,-286.450012,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460878076,12,883,-520.000000,-17500.000000,106.237723,0.000000,0.000000,90.000000,0.000000,0.000000,-310.906647,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460878096,13,904,-520.000000,-17500.000000,99.193342,0.000000,0.000000,90.000000,0.000000,0.000000,-331.651672,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460878117,14,924,-520.000000,-17500.000000,91.904642,0.000000,0.000000,90.000000,0.000000,0.000000,-351.878204,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460878139,15,945,-520.000000,-17500.000000,84.421346,0.000000,0.000000,90.000000,0.000000,0.000000,-371.541718,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460878162,16,970,-520.000000,-17500.000000,76.163682,0.000000,0.000000,90.000000,0.000000,0.000000,-392.098114,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460878184,17,992,-520.000000,-17500.000000,65.765439,0.000000,0.000000,90.000000,0.000000,0.000000,-416.462738,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460878211,18,1016,-520.000000,-17500.000000,56.236666,0.000000,0.000000,90.000000,0.000000,0.000000,-437.702026,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460878232,19,1040,-520.000000,-17500.000000,45.148869,0.000000,0.000000,90.000000,0.000000,0.000000,-461.153839,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460878255,20,1060,-520.000000,-17500.000000,33.535791,0.000000,0.000000,90.000000,0.000000,0.000000,-484.526215,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000,0.000,0.005,0.000
1773460878299,21,1105,-519.960770,-17499.956353,24.646303,0.055581,0.049922,90.002469,-0.451245,0.000000,-443.003052,0.000000,0.000000,0.000000,-0.000043,1.000000,0.000871,-0.385969,0.000,0.000,0.005,0.000
1773460878324,22,1126,-519.733109,-17499.902851,17.715821,0.414182,0.115879,90.015123,-4.080938,-0.127529,0.263256,0.000000,0.000000,0.000000,-0.000264,0.999998,0.002022,-0.125919,0.000,0.000,0.005,0.000
1773460878346,23,1153,-519.786128,-17499.867138,18.453545,0.412958,0.159520,90.013578,-2.451646,-0.113653,34.441296,0.000000,0.000000,0.000000,-0.000237,0.999996,0.002784,-0.017182,0.000,0.000,0.005,0.000
1773460878371,24,1178,-519.818258,-17499.793692,20.296669,0.423320,0.251991,90.012660,-1.566164,-0.278909,69.481590,0.000000,0.000000,0.000000,-0.000221,0.999990,0.004398,0.027024,0.000,0.000,0.005,0.000
1773460878394,25,1200,-519.838773,-17499.721869,22.663269,0.435128,0.350851,90.012419,-1.215673,-0.572961,92.763420,0.000000,0.000000,0.000000,-0.000217,0.999981,0.006123,-0.004653,0.000,0.000,0.005,0.000
1773460878421,26,1227,-519.856304,-17499.674796,24.889794,0.442782,0.426621,90.012500,-1.130443,-0.892616,103.561684,0.000000,0.000000,0.000000,-0.000218,0.999972,0.007446,-0.121239,0.000,0.000,0.005,0.000
1773460878449,27,1254,-519.882448,-17499.645961,27.867982,0.447537,0.496171,90.012644,-1.100211,-1.159535,107.924507,0.000000,0.000000,0.000000,-0.000221,0.999962,0.008660,-0.224654,0.000,0.000,0.005,0.000
1773460878472,28,1278,-519.911059,-17499.654784,30.605968,0.447266,0.526812,90.012647,-1.054490,-1.322424,101.629982,0.000000,0.000000,0.000000,-0.000221,0.999958,0.009194,-0.387701,0.000,0.000,0.005,0.000
1773460878505,29,1311,-519.937288,-17499.691677,32.759727,0.444064,0.521908,90.012491,-0.962396,-1.338337,88.416451,0.000000,0.000000,0.000000,-0.000218,0.999958,0.009109,-0.532696,0.000,0.000,0.005,0.000
1773460878525,30,1331,-519.971088,-17499.781656,34.851097,0.436538,0.464257,90.011989,-0.836644,-1.214803,64.329697,0.000000,0.000000,0.000000,-0.000209,0.999967,0.008103,-0.693342,0.000,0.000,0.005,0.000
1773460878546,31,1354,-519.987858,-17499.844052,35.784535,0.432671,0.414559,90.011600,-0.658808,-0.930392,46.041325,0.000000,0.000000,0.000000,-0.000202,0.999974,0.007235,-0.597109,0.000,0.000,0.005,0.000
1773460878565,32,1374,-520.002534,-17499.914361,36.349462,0.428653,0.349707,90.011082,-0.502096,-0.610300,25.607470,0.000000,0.000000,0.000000,-0.000193,0.999981,0.006104,-0.453896,0.000,0.000,0.005,0.000
1773460878586,33,1394,-520.011818,-17499.971909,36.500222,0.425777,0.290167,90.010579,-0.347433,-0.280840,8.036668,0.000000,0.000000,0.000000,-0.000185,0.999987,0.005064,-0.240072,0.000,0.000,0.005,0.000
1773460878613,34,1420,-520.017813,-17500.022600,36.323348,0.423612,0.231780,90.010072,-0.207731,0.016142,-8.433462,0.000000,0.000000,0.000000,-0.000176,0.999992,0.004045,-0.017937,0.000,0.000,0.005,0.000
1773460878635,35,1441,-520.021304,-17500.071694,35.622190,0.421981,0.167804,90.009445,-0.081724,0.258878,-26.332687,0.000000,0.000000,0.000000,-0.000165,0.999996,0.002929,0.181769,0.000,0.000,0.005,0.000
1773460878659,36,1467,-520.020847,-17500.096650,34.814428,0.421675,0.128921,90.008998,0.031028,0.422607,-37.585747,0.000000,0.000000,0.000000,-0.000157,0.999997,0.002250,0.338029,0.000,0.000,0.005,0.000
1773460878683,37,1487,-520.017192,-17500.104455,33.619375,0.422443,0.105161,90.008600,0.114136,0.504787,-46.418758,0.000000,0.000000,0.000000,-0.000150,0.999998,0.001835,0.419572,0.000,0.000,0.005,0.000
1773460878702,38,1510,-520.012453,-17500.097685,32.614388,0.423650,0.101474,90.008386,0.181906,0.496987,-49.954113,0.000000,0.000000,0.000000,-0.000146,0.999998,0.001771,0.408488,0.000,0.000,0.005,0.000
1773460878722,39,1530,-520.005682,-17500.074330,31.444761,0.425554,0.116747,90.008273,0.219032,0.430303,-50.378235,0.000000,0.000000,0.000000,-0.000144,0.999998,0.002038,0.327619,0.000,0.000,0.005,0.000
1773460878745,40,1552,-519.999436,-17500.046499,30.510302,0.427309,0.141659,90.008277,0.241791,0.310643,-48.070358,0.000000,0.000000,0.000000,-0.000144,0.999997,0.002472,0.191758,0.000,0.000,0.005,0.000
1773460878767,41,1574,-519.992449,-17500.007600,29.579484,0.429300,0.182014,90.008398,0.242270,0.167075,-43.054619,0.000000,0.000000,0.000000,-0.000147,0.999995,0.003177,0.030265,0.000,0.000,0.005,0.000
1773460878791,42,1597,-519.985883,-17499.963145,28.789356,0.431182,0.232680,90.008652,0.223279,0.008123,-35.859962,0.000000,0.000000,0.000000,-0.000151,0.999992,0.004061,-0.137538,0.000,0.000,0.005,0.000
1773460878812,43,1618,-519.980021,-17499.915807,28.176466,0.432850,0.290879,90.008918,0.192646,-0.152201,-26.878124,0.000000,0.000000,0.000000,-0.000156,0.999987,0.005077,-0.288683,0.000,0.000,0.005,0.000
1773460878859,44,1664,-519.975436,-17499.875349,27.801305,0.434053,0.344475,90.009151,0.169492,-0.302117,-18.133762,0.000000,0.000000,0.000000,-0.000160,0.999982,0.006012,-0.411163,0.000,0.000,0.005,0.000
